uri, type, function, type2, path2, tag
dsa2/source/run_preprocess.py:preprocess, function, log3, , , log3
dsa2/source/run_preprocess.py:preprocess, function, save_features, , , save_features
dsa2/source/run_preprocess.py:preprocess, function, cols_group.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: cols_group:get
dsa2/source/run_preprocess.py:preprocess, function, cols_family_all.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: cols_family_all:get
dsa2/source/run_preprocess.py:preprocess, function, pd.concat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:concat
dsa2/source/run_preprocess.py:preprocess, function, dfi_all.keys, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfi_all:keys
dsa2/source/run_preprocess.py:preprocess, function, colX.remove, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: colX:remove
dsa2/source/run_preprocess.py:preprocess, function, preprocess_inference, , , preprocess_inference
dsa2/source/run_preprocess.py:preprocess, function, cols_family_full.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: cols_family_full:get
dsa2/source/run_preprocess.py:preprocess, function, preprocess_load, , , preprocess_load
dsa2/source/run_preprocess.py:preprocess, function, pd.read_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:read_parquet
dsa2/source/run_preprocess.py:preprocess, function, dfXy.join, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfXy:join
dsa2/source/run_preprocess.py:preprocess, function, load, , , load
dsa2/source/run_preprocess.py:preprocess_inference, function, preprocess_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: preprocess_pars:get
dsa2/source/run_preprocess.py:preprocess_inference, function, task.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: task:get
dsa2/source/run_preprocess.py:preprocess_inference, function, log, , , log
dsa2/source/run_preprocess.py:preprocess_inference, function, len, , , len
dsa2/source/run_preprocess.py:preprocess_inference, function, load_function_uri, , , load_function_uri
dsa2/source/run_preprocess.py:preprocess_inference, function, pipe_fun, , , pipe_fun
dsa2/source/run_preprocess.py:preprocess_inference, function, list, , , list
dsa2/source/run_preprocess.py:preprocess_inference, function, pipe_i.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pipe_i:get
dsa2/source/run_preprocess.py:preprocess_inference, function, log3, , , log3
dsa2/source/run_preprocess.py:preprocess_inference, function, cols_group.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: cols_group:get
dsa2/source/run_preprocess.py:preprocess_inference, function, cols_family_full.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: cols_family_full:get
dsa2/source/run_preprocess.py:preprocess_inference, function, pd.concat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:concat
dsa2/source/run_preprocess.py:preprocess_inference, function, dfi_all.keys, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfi_all:keys
dsa2/source/run_preprocess.py:preprocess_load, function, pd.read_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:read_parquet
dsa2/source/run_preprocess.py:preprocess_load, function, dfXy.join, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfXy:join
dsa2/source/run_preprocess.py:preprocess_load, function, log, , , log
dsa2/source/run_preprocess.py:preprocess_load, function, load, , , load
dsa2/source/run_sampler.py:log, function, print, , , print
dsa2/source/run_sampler.py:log, function, log2, , , log2
dsa2/source/run_sampler.py:log, function, log3, , , log3
dsa2/source/run_sampler.py:log2, function, print, , , print
dsa2/source/run_sampler.py:log3, function, print, , , print
dsa2/source/run_sampler.py:save_features, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_sampler.py:save_features, function, df.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: df:to_parquet
dsa2/source/run_sampler.py:model_dict_load, function, log, , , log
dsa2/source/run_sampler.py:model_dict_load, function, load_function_uri, [FUNC] [REPO], dsa2/source/util_feature.py, [FUNC] [REPO]: util_feature.load_function_uri
dsa2/source/run_sampler.py:model_dict_load, function, model_dict_fun, , , model_dict_fun
dsa2/source/run_sampler.py:model_dict_load, function, log3, , , log3
dsa2/source/run_sampler.py:map_model, function, importlib.import_module, [CLASS] [STDLIB], C:/Python39/lib/importlib, [CLASS] [STDLIB]: importlib:import_module
dsa2/source/run_sampler.py:map_model, function, model_name.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model_name:split
dsa2/source/run_sampler.py:train, function, compute_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: compute_pars:get
dsa2/source/run_sampler.py:train, function, model_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model_pars:get
dsa2/source/run_sampler.py:train, function, log2, , , log2
dsa2/source/run_sampler.py:train, function, log, , , log
dsa2/source/run_sampler.py:train, function, dfX.sample, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfX:sample
dsa2/source/run_sampler.py:train, function, int, [BUILT_IN], , [BUILT_IN]: int
dsa2/source/run_sampler.py:train, function, len, , , len
dsa2/source/run_sampler.py:train, function, log3, , , log3
dsa2/source/run_sampler.py:train, function, map_model, , , map_model
dsa2/source/run_sampler.py:train, function, modelx.reset, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:reset
dsa2/source/run_sampler.py:train, function, modelx.init, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:init
dsa2/source/run_sampler.py:train, function, modelx.fit, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:fit
dsa2/source/run_sampler.py:train, function, modelx.transform, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:transform
dsa2/source/run_sampler.py:train, function, pd.DataFrame, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:DataFrame
dsa2/source/run_sampler.py:train, function, post_process_fun, , , post_process_fun
dsa2/source/run_sampler.py:train, function, modelx.eval, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:eval
dsa2/source/run_sampler.py:train, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_sampler.py:train, function, save, , , save
dsa2/source/run_sampler.py:train, function, modelx.save, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:save
dsa2/source/run_sampler.py:train, function, load, , , load
dsa2/source/run_sampler.py:run_train, function, model_dict_load, , , model_dict_load
dsa2/source/run_sampler.py:run_train, function, m.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: m:get
dsa2/source/run_sampler.py:run_train, function, log2, , , log2
dsa2/source/run_sampler.py:run_train, function, log, , , log
dsa2/source/run_sampler.py:run_train, function, preprocess, , , preprocess
dsa2/source/run_sampler.py:run_train, function, preprocess_load, [FUNC] [REPO], dsa2/source/zold/run_preprocess_old.py, [FUNC] [REPO]: run_preprocess.preprocess_load
dsa2/source/run_sampler.py:run_train, function, sum, [BUILT_IN], , [BUILT_IN]: sum
dsa2/source/run_sampler.py:run_train, function, train, , , train
dsa2/source/run_sampler.py:run_train, function, model_dict.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model_dict:get
dsa2/source/run_sampler.py:run_train, function, mlflow_register, , , mlflow_register
dsa2/source/run_sampler.py:run_train, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_sampler.py:run_train, function, dfXy.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfXy:to_parquet
dsa2/source/run_sampler.py:run_train, function, dfXytest.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfXytest:to_parquet
dsa2/source/run_sampler.py:transform, function, map_model, , , map_model
dsa2/source/run_sampler.py:transform, function, modelx.reset, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:reset
dsa2/source/run_sampler.py:transform, function, log, , , log
dsa2/source/run_sampler.py:transform, function, log2, , , log2
dsa2/source/run_sampler.py:transform, function, modelx.load, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:load
dsa2/source/run_sampler.py:transform, function, load, , , load
dsa2/source/run_sampler.py:transform, function, modelx.encode, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:encode
dsa2/source/run_sampler.py:transform, function, modelx.transform, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:transform
dsa2/source/run_sampler.py:run_transform, function, log, , , log
dsa2/source/run_sampler.py:run_transform, function, model_dict_load, , , model_dict_load
dsa2/source/run_sampler.py:run_transform, function, m.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: m:get
dsa2/source/run_sampler.py:run_transform, function, load, , , load
dsa2/source/run_sampler.py:run_transform, function, load_dataset, , , load_dataset
dsa2/source/run_sampler.py:run_transform, function, preprocess, , , preprocess
dsa2/source/run_sampler.py:run_transform, function, list, , , list
dsa2/source/run_sampler.py:run_transform, function, transform, , , transform
dsa2/source/run_sampler.py:run_transform, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_sampler.py:run_transform, function, dfX.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfX:to_parquet
dsa2/source/run_sampler.py:mlflow_register, function, log, , , log
dsa2/source/run_sampler.py:mlflow_register, function, infer_signature, , , infer_signature
dsa2/source/run_sampler.py:mlflow_register, function, register, [FUNC] [REPO], dsa2/source/run_mlflow.py, [FUNC] [REPO]: run_mlflow.register
dsa2/source/run_sampler.py:mlflow_register, function, mlflow_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: mlflow_pars:get
dsa2/source/run_train.py:log, function, print, , , print
dsa2/source/run_train.py:log, function, log2, , , log2
dsa2/source/run_train.py:log, function, log3, , , log3
dsa2/source/run_train.py:log2, function, print, , , print
dsa2/source/run_train.py:log3, function, print, , , print
dsa2/source/run_train.py:save_features, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_train.py:save_features, function, df.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: df:to_parquet
dsa2/source/run_train.py:model_dict_load, function, log, , , log
dsa2/source/run_train.py:model_dict_load, function, load_function_uri, [FUNC] [REPO], dsa2/source/util_feature.py, [FUNC] [REPO]: util_feature.load_function_uri
dsa2/source/run_train.py:model_dict_load, function, model_dict_fun, , , model_dict_fun
dsa2/source/run_train.py:map_model, function, model_name.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model_name:split
dsa2/source/run_train.py:map_model, function, importlib.import_module, [CLASS] [STDLIB], C:/Python39/lib/importlib, [CLASS] [STDLIB]: importlib:import_module
dsa2/source/run_train.py:train, function, log2, , , log2
dsa2/source/run_train.py:train, function, log, , , log
dsa2/source/run_train.py:train, function, dfX.sample, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfX:sample
dsa2/source/run_train.py:train, function, int, [BUILT_IN], , [BUILT_IN]: int
dsa2/source/run_train.py:train, function, len, , , len
dsa2/source/run_train.py:train, function, copy.deepcopy, [CLASS] [STDLIB], , [CLASS] [STDLIB]: copy:deepcopy
dsa2/source/run_train.py:train, function, map_model, , , map_model
dsa2/source/run_train.py:train, function, modelx.reset, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:reset
dsa2/source/run_train.py:train, function, modelx.init, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:init
dsa2/source/run_train.py:train, function, modelx.fit, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:fit
dsa2/source/run_train.py:train, function, modelx.predict, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:predict
dsa2/source/run_train.py:train, function, y_norm, , , y_norm
dsa2/source/run_train.py:train, function, post_process_fun, , , post_process_fun
dsa2/source/run_train.py:train, function, np_conv_to_one_col, [FUNC] [REPO], dsa2/source/util_feature.py, [FUNC] [REPO]: util_feature.np_conv_to_one_col
dsa2/source/run_train.py:train, function, metrics_eval, [FUNC] [REPO], dsa2/source/util_feature.py, [FUNC] [REPO]: util_feature.metrics_eval
dsa2/source/run_train.py:train, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_train.py:train, function, save, , , save
dsa2/source/run_train.py:train, function, modelx.save, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:save
dsa2/source/run_train.py:train, function, modelx.load_model, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: modelx:load_model
dsa2/source/run_train.py:cols_validate, function, sum, [BUILT_IN], , [BUILT_IN]: sum
dsa2/source/run_train.py:cols_validate, function, Exception, , , Exception
dsa2/source/run_train.py:cols_validate, function, log, , , log
dsa2/source/run_train.py:run_train, function, model_dict_load, , , model_dict_load
dsa2/source/run_train.py:run_train, function, m.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: m:get
dsa2/source/run_train.py:run_train, function, log, , , log
dsa2/source/run_train.py:run_train, function, cols_validate, , , cols_validate
dsa2/source/run_train.py:run_train, function, log2, , , log2
dsa2/source/run_train.py:run_train, function, preprocess, , , preprocess
dsa2/source/run_train.py:run_train, function, preprocess_load, [FUNC] [REPO], dsa2/source/zold/run_preprocess_old.py, [FUNC] [REPO]: run_preprocess.preprocess_load
dsa2/source/run_train.py:run_train, function, list, , , list
dsa2/source/run_train.py:run_train, function, log3, , , log3
dsa2/source/run_train.py:run_train, function, train, , , train
dsa2/source/run_train.py:run_train, function, model_dict.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model_dict:get
dsa2/source/run_train.py:run_train, function, mlflow_register, , , mlflow_register
dsa2/source/run_train.py:run_train, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/run_train.py:run_train, function, colexport.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: colexport:append
dsa2/source/run_train.py:run_train, function, dfXy.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfXy:to_parquet
dsa2/source/run_train.py:run_train, function, dfXytest.to_parquet, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dfXytest:to_parquet
dsa2/source/run_train.py:run_model_check, function, load, , , load
dsa2/source/run_train.py:run_model_check, function, print, , , print
dsa2/source/run_train.py:run_model_check, function, log, , , log
dsa2/source/run_train.py:run_model_check, function, pd.read_csv, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:read_csv
dsa2/source/run_train.py:run_model_check, function, feature_importance_perm, , , feature_importance_perm
dsa2/source/run_train.py:mlflow_register, function, log, , , log
dsa2/source/run_train.py:mlflow_register, function, infer_signature, , , infer_signature
dsa2/source/run_train.py:mlflow_register, function, register, [FUNC] [REPO], dsa2/source/run_mlflow.py, [FUNC] [REPO]: run_mlflow.register
dsa2/source/run_train.py:mlflow_register, function, mlflow_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: mlflow_pars:get
dsa2/source/util.py:log, function, print, , , print
dsa2/source/util.py:create_appid, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/util.py:create_logfilename, function, filename.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: filename:split
dsa2/source/util.py:create_uniqueid, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/util.py:logger_setup, function, logging.getLogger, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:getLogger
dsa2/source/util.py:logger_setup, function, logger.setLevel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:setLevel
dsa2/source/util.py:logger_setup, function, logger.addHandler, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:addHandler
dsa2/source/util.py:logger_setup, function, logger_handler_file, , , logger_handler_file
dsa2/source/util.py:logger_handler_console, function, logging.StreamHandler, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:StreamHandler
dsa2/source/util.py:logger_handler_console, function, console_handler.setFormatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: console_handler:setFormatter
dsa2/source/util.py:logger_handler_file, function, print, , , print
dsa2/source/util.py:logger_handler_file, function, TimedRotatingFileHandler, , , TimedRotatingFileHandler
dsa2/source/util.py:logger_handler_file, function, fh.setFormatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fh:setFormatter
dsa2/source/util.py:logger_handler_file, function, logging.FileHandler, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:FileHandler
dsa2/source/util.py:logger_setup2, function, logging.getLogger, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:getLogger
dsa2/source/util.py:logger_setup2, function, logger.setLevel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:setLevel
dsa2/source/util.py:logger_setup2, function, logging.StreamHandler, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:StreamHandler
dsa2/source/util.py:logger_setup2, function, ch.setLevel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ch:setLevel
dsa2/source/util.py:logger_setup2, function, logging.Formatter, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:Formatter
dsa2/source/util.py:logger_setup2, function, ch.setFormatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ch:setFormatter
dsa2/source/util.py:logger_setup2, function, logger.addHandler, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:addHandler
dsa2/source/util.py:test_log, function, log, , , log
dsa2/source/util.py:test_log, function, logger.log, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:log
dsa2/source/util.py:test_log, function, log2, , , log2
dsa2/source/util.py:test_log, function, log3, , , log3
dsa2/source/util.py:download_googledrive, function, os.system, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:system
dsa2/source/util.py:download_googledrive, function, d.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: d:get
dsa2/source/util.py:download_googledrive, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/util.py:download_googledrive, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/util.py:download_googledrive, function, gdown.download, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: gdown:download
dsa2/source/util.py:download_googledrive, function, target_list.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: target_list:append
dsa2/source/util.py:download_dtopbox, function, data_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: data_pars:get
dsa2/source/util.py:download_dtopbox, function, folder.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: folder:split
dsa2/source/util.py:download_dtopbox, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/util.py:download_dtopbox, function, Downloader, , , Downloader
dsa2/source/util.py:download_dtopbox, function, downloader.download, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: downloader:download
dsa2/source/util.py:download_dtopbox, function, zipfile.ZipFile, [CLASS] [STDLIB], , [CLASS] [STDLIB]: zipfile:ZipFile
dsa2/source/util.py:download_dtopbox, function, zip_ref.extractall, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: zip_ref:extractall
dsa2/source/util.py:load_dataset_generator, function, sent_generator, , , sent_generator
dsa2/source/util.py:load_dataset_generator, function, pd.read_csv, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:read_csv
dsa2/source/util.py:load_dataset_generator, function, texts.extend, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: texts:extend
dsa2/source/util.py:load_dataset_generator, function, pad_sequences, , , pad_sequences
dsa2/source/util.py:tf_dataset, function, os.system, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:system
dsa2/source/util.py:tf_dataset, function, d.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: d:get
dsa2/source/util.py:tf_dataset, function, dataset_id.replace, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dataset_id:replace
dsa2/source/util.py:tf_dataset, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/util.py:tf_dataset, function, tfds.as_numpy, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: tfds:as_numpy
dsa2/source/util.py:tf_dataset, function, tfds.load, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: tfds:load
dsa2/source/util.py:tf_dataset, function, print, , , print
dsa2/source/util.py:tf_dataset, function, get_keys, , , get_keys
dsa2/source/util.py:tf_dataset, function, x.keys, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:keys
dsa2/source/util.py:tf_dataset, function, np.savez_compressed, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: np:savez_compressed
dsa2/source/util.py:tf_dataset, function, x.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:get
dsa2/source/util.py:tf_dataset, function, os.listdir, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:listdir
dsa2/source/util.py:log, function, print, , , print
dsa2/source/util.py:create_appid, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/util.py:create_logfilename, function, filename.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: filename:split
dsa2/source/util.py:create_uniqueid, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/util.py:logger_setup, function, logging.getLogger, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:getLogger
dsa2/source/util.py:logger_setup, function, logger.setLevel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:setLevel
dsa2/source/util.py:logger_setup, function, logger.addHandler, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:addHandler
dsa2/source/util.py:logger_setup, function, logger_handler_file, , , logger_handler_file
dsa2/source/util.py:logger_handler_console, function, logging.StreamHandler, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:StreamHandler
dsa2/source/util.py:logger_handler_console, function, console_handler.setFormatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: console_handler:setFormatter
dsa2/source/util.py:logger_handler_file, function, print, , , print
dsa2/source/util.py:logger_handler_file, function, TimedRotatingFileHandler, , , TimedRotatingFileHandler
dsa2/source/util.py:logger_handler_file, function, fh.setFormatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fh:setFormatter
dsa2/source/util.py:logger_handler_file, function, logging.FileHandler, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:FileHandler
dsa2/source/util.py:logger_setup2, function, logging.getLogger, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:getLogger
dsa2/source/util.py:logger_setup2, function, logger.setLevel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:setLevel
dsa2/source/util.py:logger_setup2, function, logging.StreamHandler, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:StreamHandler
dsa2/source/util.py:logger_setup2, function, ch.setLevel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ch:setLevel
dsa2/source/util.py:logger_setup2, function, logging.Formatter, [CLASS] [STDLIB], C:/Python39/lib/logging, [CLASS] [STDLIB]: logging:Formatter
dsa2/source/util.py:logger_setup2, function, ch.setFormatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ch:setFormatter
dsa2/source/util.py:logger_setup2, function, logger.addHandler, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:addHandler
dsa2/source/util.py:test_log, function, log, , , log
dsa2/source/util.py:test_log, function, logger.log, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logger:log
dsa2/source/util.py:test_log, function, log2, , , log2
dsa2/source/util.py:test_log, function, log3, , , log3
dsa2/source/util.py:download_googledrive, function, os.system, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:system
dsa2/source/util.py:download_googledrive, function, d.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: d:get
dsa2/source/util.py:download_googledrive, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/util.py:download_googledrive, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/util.py:download_googledrive, function, gdown.download, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: gdown:download
dsa2/source/util.py:download_googledrive, function, target_list.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: target_list:append
dsa2/source/util.py:download_dtopbox, function, data_pars.get, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: data_pars:get
dsa2/source/util.py:download_dtopbox, function, folder.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: folder:split
dsa2/source/util.py:download_dtopbox, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
dsa2/source/util.py:download_dtopbox, function, Downloader, , , Downloader
dsa2/source/util.py:download_dtopbox, function, downloader.download, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: downloader:download
dsa2/source/util.py:download_dtopbox, function, zipfile.ZipFile, [CLASS] [STDLIB], , [CLASS] [STDLIB]: zipfile:ZipFile
dsa2/source/util.py:download_dtopbox, function, zip_ref.extractall, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: zip_ref:extractall
dsa2/source/util.py:load_dataset_generator, function, sent_generator, , , sent_generator
dsa2/source/util.py:load_dataset_generator, function, pd.read_csv, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: pd:read_csv
dsa2/source/util.py:load_dataset_generator, function, texts.extend, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: texts:extend
