uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
tabular_model.py:TabularModel:find_learning_rate,TabularModel:find_learning_rate,method,17,42,39,496,11.81,0,1,"['self', 'train', 'validation', 'test', 'loss', 'metrics', 'optimizer', 'optimizer_params', 'min_lr', 'max_lr', 'num_training', 'mode', 'early_stop_threshold', 'plot', '']","[None, ' pd.DataFrame', ' Optional[pd.DataFrame] ', ' Optional[pd.DataFrame] ', ' Optional[torch.nn.Module] ', ' Optional[List[Callable]] ', ' Optional[torch.optim.Optimizer] ', ' Dict ', ' float ', ' float ', ' int ', ' str ', ' float ', None, None]","[None, None, ' None', ' None', ' None', ' None', ' None', ' {}', ' 1e-8', ' 1', ' 100', ' ""exponential""', ' 4.0', 'True', None]",449,"['        """"""Enables the user to do a range test of good initial learning rates, to reduce the amount of guesswork in picking a good starting learning rate.\n', '\n', '        Args:\n', '            train (pd.DataFrame): Training Dataframe\n', '\n', '            valid (Optional[pd.DataFrame], optional): If provided, will use this dataframe as the validation while training.\n', '                Used in Early Stopping and Logging. If left empty, will use 20% of Train data as validation. Defaults to None.\n', '\n', '            test (Optional[pd.DataFrame], optional): If provided, will use as the hold-out data,\n', ""                which you'll be able to check performance after the model is trained. Defaults to None.\n"", '\n', '            loss (Optional[torch.nn.Module], optional): Custom Loss functions which are not in standard pytorch library\n', '\n', '            metrics (Optional[List[Callable]], optional): Custom metric functions(Callable) which has the signature metric_fn(y_hat, y)\n', '\n', '            optimizer (Optional[torch.optim.Optimizer], optional): Custom optimizers which are a drop in replacements for standard PyToch optimizers.\n', '                This should be the Class and not the initialized object\n', '\n', '            optimizer_params (Optional[Dict], optional): The parmeters to initialize the custom optimizer.\n', '\n', '            min_lr (Optional[float], optional): minimum learning rate to investigate\n', '\n', '            max_lr (Optional[float], optional): maximum learning rate to investigate\n', '\n', '            num_training (Optional[int], optional): number of learning rates to test\n', '\n', ""            mode (Optional[str], optional): search strategy, either 'linear' or 'exponential'. If set to\n"", ""                'linear' the learning rate will be searched by linearly increasing\n"", ""                after each batch. If set to 'exponential', will increase learning\n"", '                rate exponentially.\n', '\n', '            early_stop_threshold(Optional[float], optional): threshold for stopping the search. If the\n', '                loss at any point is larger than early_stop_threshold*best_loss\n', '                then the search is stopped. To disable, set to None.\n', '\n', '            plot(bool, optional): If true, will plot using matplotlib\n', '        """"""\n']","['self._pre_fit', 'lr_finder.plot', 'fig.show', 'lr_finder.suggestion', 'pd.DataFrame']",5
tabular_model.py:TabularModel:evaluate,TabularModel:evaluate,method,8,28,21,286,10.21,0,1,"['self', 'test']","[None, ' Optional[pd.DataFrame]']","[None, None]",536,"['        """"""Evaluates the dataframe using the loss and metrics already set in config\n', '\n', '        Args:\n', '            test (Optional[pd.DataFrame]): The dataframe to be evaluated. If not provided, will try to use the\n', '                test provided during fit. If that was also not provided will return an empty dictionary\n', '\n', '        Returns:\n', '            Union[dict, list]: The final test result dictionary.\n', '        """"""\n']",[],0
tabular_model.py:TabularModel:predict,TabularModel:predict,method,66,240,134,2901,12.09,10,16,"['self', 'test', 'quantiles', '0.5', '0.75]', 'n_samples', 'ret_logits', '']","[None, ' pd.DataFrame', ' Optional[List] ', None, None, ' Optional[int] ', None, None]","[None, None, ' [0.25', None, None, ' 100', 'False', None]",558,"['        """"""Uses the trained model to predict on new data and return as a dataframe\n', '\n', '        Args:\n', '            test (pd.DataFrame): The new dataframe with the features defined during training\n', '            quantiles (Optional[List]): For probabilistic models like Mixture Density Networks, this specifies\n', '                the different quantiles to be extracted apart from the `central_tendency` and added to the dataframe.\n', '                For other models it is ignored. Defaults to [0.25, 0.5, 0.75]\n', '            n_samples (Optional[int]): Number of samples to draw from the posterior to estimate the quantiles.\n', '                Ignored for non-probabilistic models. Defaults to 100\n', '            ret_logits (bool): Flag to return raw model outputs/logits except the backbone features along\n', '                with the dataframe. Defaults to False\n', '\n', '        Returns:\n', '            pd.DataFrame: Returns a dataframe with predictions and features.\n', '                If classification, it returns probabilities and final prediction\n', '        """"""\n']","['all', 'defaultdict', 'hasattr', 'tqdm', 'batch.items', 'isinstance', 'v.to', 'torch.mean', 'quantile_preds.append', 'torch.quantile', 'ret_value.items', 'point_predictions.append', 'quantile_predictions.append', 'torch.cat', 'point_predictions.unsqueeze', 'quantile_predictions.unsqueeze', 'test.copy', 'point_predictions.numpy', 'quantile_predictions.numpy', 'enumerate', 'nn.Softmax', 'np.argmax', 'logits_predictions.items', 'v.reshape', 'range']",25
tabular_model.py:TabularModel:save_model,TabularModel:save_model,method,16,70,60,1062,15.17,1,4,"['self', 'dir']","[None, ' str']","[None, None]",681,"['        """"""Saves the model and checkpoints in the specified directory\n', '\n', '        Args:\n', '            dir (str): The path to the directory to save the model\n', '        """"""\n']","['logger.warning', 'os.listdir', 'os.remove', 'os.makedirs', 'open', 'OmegaConf.save', 'joblib.dump', 'hasattr']",8
tabular_model.py:TabularModel:load_from_checkpoint,TabularModel:load_from_checkpoint,method,38,140,85,2040,14.57,0,11,"['cls', 'dir']","[None, ' str']","[None, None]",712,"['        """"""Loads a saved model from the directory\n', '\n', '        Args:\n', '            dir (str): The directory where the model wa saved, along with the checkpoints\n', '\n', '        Returns:\n', '            TabularModel: The saved TabularModel\n', '        """"""\n']","['OmegaConf.load', 'joblib.load', 'hasattr', 'getattr', 'custom_params.get', 'model_callable.load_from_checkpoint', 'model._setup_loss', 'model._setup_metrics', 'cls', 'tabular_model._prepare_trainer']",10
pytorch_tabular/utils.py:_make_smooth_weights_for_balanced_classes,_make_smooth_weights_for_balanced_classes,function,15,34,28,275,8.09,2,0,"['y_train', 'mu']","[None, None]","[None, '0.15']",14,[],"['zip', 'np.bincount', 'np.sum', 'sorted', 'np.log', 'float', 'weight.append']",7
pytorch_tabular/utils.py:get_class_weighted_cross_entropy,get_class_weighted_cross_entropy,function,8,19,18,271,14.26,0,0,"['y_train', 'mu']","[None, None]","[None, '0.15']",27,[],"['LabelEncoder', '_make_smooth_weights_for_balanced_classes']",2
pytorch_tabular/utils.py:get_balanced_sampler,get_balanced_sampler,function,13,30,28,395,13.17,1,0,['y_train'],[None],[None],35,[],"['LabelEncoder', 'np.bincount', 'torch.Tensor', 'len']",4
pytorch_tabular/utils.py:_initialize_layers,_initialize_layers,function,7,53,35,625,11.79,0,4,"['hparams', 'layer']","[None, None]","[None, None]",50,[],['logger.warning'],1
pytorch_tabular/utils.py:_linear_dropout_bn,_linear_dropout_bn,function,9,18,16,259,14.39,0,2,"['hparams', 'in_units', 'out_units', 'activation', 'dropout']","[None, None, None, None, None]","[None, None, None, None, None]",77,[],"['layers.append', 'nn.Linear', '_initialize_layers', 'layers.extend', 'activation']",5
pytorch_tabular/utils.py:get_gaussian_centers,get_gaussian_centers,function,9,19,16,207,10.89,0,2,"['y', 'n_components']","[None, None]","[None, None]",89,[],"['isinstance', 'y.reshape', 'KMeans']",3
tests/conftest.py:load_regression_data,load_regression_data,function,14,23,22,369,16.04,0,0,[],[],[],11,[],"['fetch_california_housing', 'pd.qcut', 'df.sample', 'len']",4
tests/conftest.py:load_classification_data,load_classification_data,function,19,36,34,526,14.61,1,0,[],[],[],22,[],"['fetch_covtype', 'np.hstack', 'range', 'pd.DataFrame', 'pd.qcut', 'data.sample', 'len']",7
tests/conftest.py:load_timeseries_data,load_timeseries_data,function,10,21,19,375,17.86,0,0,[],[],[],36,[],"['urlopen', 'ZipFile', 'pd.read_csv']",3
tests/conftest.py:regression_data,regression_data,function,2,2,2,28,14.0,0,0,[],[],[],47,[],['load_regression_data'],1
tests/conftest.py:classification_data,classification_data,function,2,2,2,32,16.0,0,0,[],[],[],52,[],['load_classification_data'],1
tests/conftest.py:timeseries_data,timeseries_data,function,2,2,2,28,14.0,0,0,[],[],[],57,[],['load_timeseries_data'],1
tests/test_autoint.py:test_regression,test_regression,function,26,80,71,1336,16.7,1,2,"['regression_data', 'multi_target', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'target_range', 'deep_layers', 'batch_norm_continuous_input', 'attention_pooling']","[None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None]",33,[],"['len', 'DataConfig', 'dict', '_target_range.append', 'AutoIntConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",11
tests/test_autoint.py:test_classification,test_classification,function,20,57,53,1042,18.28,0,1,"['classification_data', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'deep_layers', 'batch_norm_continuous_input']","[None, None, None, None, None, None, None]","[None, None, None, None, None, None, None]",102,[],"['len', 'DataConfig', 'dict', 'AutoIntConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",10
tests/test_categorical_embedding.py:fake_metric,fake_metric,function,1,3,3,22,7.33,0,0,"['y_hat', 'y']","[None, None]","[None, None]",16,[],[],0
tests/test_categorical_embedding.py:test_regression,test_regression,function,27,96,78,1401,14.59,1,3,"['regression_data', 'multi_target', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'target_range', 'target_transform', 'custom_metrics', 'custom_loss', 'custom_optimizer', '']","[None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None]",46,[],"['len', 'DataConfig', 'dict', '_target_range.append', 'CategoryEmbeddingModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",11
tests/test_categorical_embedding.py:test_classification,test_classification,function,19,53,49,931,17.57,0,1,"['classification_data', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', '']","[None, None, None, None, None, None]","[None, None, None, None, None, None]",123,[],"['len', 'DataConfig', 'dict', 'CategoryEmbeddingModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",10
tests/test_categorical_embedding.py:test_embedding_transformer,test_embedding_transformer,function,21,73,63,1032,14.14,1,0,['regression_data'],[None],[None],163,[],"['DataConfig', 'dict', 'CategoryEmbeddingModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'CategoricalEmbeddingTransformer', 'transformer.fit_transform', 'len', 'all']",11
tests/test_common.py:fake_metric,fake_metric,function,1,3,3,22,7.33,0,0,"['y_hat', 'y']","[None, None]","[None, None]",30,[],[],0
tests/test_common.py:test_save_load,test_save_load,function,23,61,58,1087,17.82,0,0,"['regression_data', 'model_config_class', 'continuous_cols', 'categorical_cols', 'custom_metrics', 'custom_loss', 'custom_optimizer', 'tmpdir', '']","[None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None]",55,[],"['DataConfig', 'model_config_class', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tmpdir.mkdir', 'tabular_model.save_model', 'TabularModel.load_from_checkpoint', 'new_mdl.evaluate']",11
tests/test_common.py:test_feature_extractor,test_feature_extractor,function,17,49,45,706,14.41,0,0,"['regression_data', 'model_config_class', 'continuous_cols', 'categorical_cols', '']","[None, None, None, None, None]","[None, None, None, None, None]",125,[],"['DataConfig', 'dict', 'model_config_class', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'DeepFeatureExtractor', 'dt.fit_transform', 'any']",10
tests/test_datamodule.py:test_dataloader,test_dataloader,function,36,105,84,1703,16.22,0,4,"['regression_data', 'validation_split', 'multi_target', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'target_transform', 'embedding_dims', '']","[None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None]",43,[],"['train_test_split', 'len', 'DataConfig', 'dict', 'CategoryEmbeddingModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'TabularDatamodule', 'datamodule.prepare_data', 'datamodule.setup', 'round', 'datamodule.val_dataloader', 'datamodule.prepare_inference_dataloader', 'next', 'np.not_equal']",16
tests/test_datamodule.py:test_date_encoding,test_date_encoding,function,24,87,67,1127,12.95,0,2,"['timeseries_data', 'freq']","[None, None]","[None, None]",113,[],"['train_test_split', 'DataConfig', 'dict', 'CategoryEmbeddingModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'TabularDatamodule', 'datamodule.prepare_data', 'datamodule.setup']",10
tests/test_mdn.py:test_regression,test_regression,function,22,62,57,1055,17.02,0,1,"['regression_data', 'multi_target', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'variant', 'num_gaussian']","[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",31,[],"['len', 'DataConfig', 'dict', 'MixtureDensityHeadConfig', 'variant', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",11
tests/test_mdn.py:test_classification,test_classification,function,17,48,46,922,19.21,0,1,"['classification_data', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'num_gaussian']","[None, None, None, None, None, None]","[None, None, None, None, None, None]",87,[],"['len', 'DataConfig', 'dict', 'MixtureDensityHeadConfig', 'CategoryEmbeddingMDNConfig', 'TrainerConfig', 'OptimizerConfig', 'pytest.raises', 'TabularModel', 'tabular_model.fit']",10
tests/test_node.py:test_regression,test_regression,function,26,79,69,1211,15.33,1,2,"['regression_data', 'multi_target', 'embed_categorical', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'target_range', '']","[None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None]",30,[],"['len', 'DataConfig', 'dict', '_target_range.append', 'NodeConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",11
tests/test_node.py:test_classification,test_classification,function,19,58,53,976,16.83,0,1,"['classification_data', 'continuous_cols', 'categorical_cols', 'embed_categorical', 'continuous_feature_transform', 'normalize_continuous_features', '']","[None, None, None, None, None, None, None]","[None, None, None, None, None, None, None]",97,[],"['len', 'DataConfig', 'dict', 'NodeConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",10
tests/test_node.py:test_embedding_transformer,test_embedding_transformer,function,21,78,67,1060,13.59,1,0,['regression_data'],[None],[None],142,[],"['DataConfig', 'dict', 'NodeConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'CategoricalEmbeddingTransformer', 'transformer.fit_transform', 'len', 'all']",11
tests/test_tabnet.py:test_regression,test_regression,function,26,72,64,1153,16.01,1,2,"['regression_data', 'multi_target', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', 'target_range']","[None, None, None, None, None, None, None]","[None, None, None, None, None, None, None]",29,[],"['len', 'DataConfig', 'dict', '_target_range.append', 'TabNetModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",11
tests/test_tabnet.py:test_classification,test_classification,function,19,51,48,918,18.0,0,1,"['classification_data', 'continuous_cols', 'categorical_cols', 'continuous_feature_transform', 'normalize_continuous_features', '']","[None, None, None, None, None, None]","[None, None, None, None, None, None]",87,[],"['len', 'DataConfig', 'dict', 'TabNetModelConfig', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'tabular_model.predict']",10
pytorch_tabular/config/config.py:_read_yaml,_read_yaml,function,27,307,194,2280,7.43,0,0,['filename'],[None],[None],13,[],"['loader.add_implicit_resolver', 're.compile', 'field', 'column', 'features', '__post_init__', 'len', '_validate_choices']",8
pytorch_tabular/config/config.py:TrainerConfig,TrainerConfig,class,32,586,300,3779,6.45,0,0,[],[],[],162,[],[],0
pytorch_tabular/config/config.py:ExperimentConfig,ExperimentConfig,class,16,178,116,1164,6.54,0,1,[],[],[],353,[],[],0
pytorch_tabular/config/config.py:OptimizerConfig,OptimizerConfig,class,15,122,78,1154,9.46,0,1,[],[],[],425,[],[],0
pytorch_tabular/config/config.py:ExperimentRunManager,ExperimentRunManager,class,18,52,37,704,13.54,0,2,[],[],[],479,[],[],0
pytorch_tabular/config/config.py:ModelConfig,ModelConfig,class,21,312,174,2181,6.99,0,1,[],[],[],513,[],[],0
config/config.py:TrainerConfig:__post_init__,TrainerConfig:__post_init__,method,1,1,1,23,23.0,0,0,['self'],[None],[None],145,[],['_validate_choices'],1
config/config.py:ExperimentConfig:__post_init__,ExperimentConfig:__post_init__,method,5,28,25,192,6.86,0,1,['self'],[None],[None],145,[],"['_validate_choices', 'ImportError']",2
config/config.py:OptimizerConfig:read_from_yaml,OptimizerConfig:read_from_yaml,method,5,10,9,131,13.1,0,1,['filename'],[' str '],"[' ""config/optimizer_config.yml""']",472,[],"['_read_yaml', 'OptimizerConfig']",2
config/config.py:ExperimentRunManager:__init__,ExperimentRunManager:__init__,method,11,19,18,352,18.53,0,1,"['self', 'exp_version_manager', '']","[None, ' str ', None]","[None, ' "".tmp/exp_version_manager.yml""', None]",480,"['        """"""The manages the versions of the experiments based on the name. It is a simple dictionary(yaml) based lookup.\n', '        Primary purpose is to avoid overwriting of saved models while runing the training without changing the experiment name.\n', '\n', '        Args:\n', '            exp_version_manager (str, optional): The path of the yml file which acts as version control.\n', '            Defaults to "".tmp/exp_version_manager.yml"".\n', '        """"""\n']","['super', 'OmegaConf.load', 'OmegaConf.create', 'os.makedirs', 'open', 'OmegaConf.save']",6
config/config.py:ExperimentRunManager:update_versions,ExperimentRunManager:update_versions,method,8,21,17,236,11.24,0,1,"['self', 'name']","[None, None]","[None, None]",501,[],"['open', 'OmegaConf.save']",2
config/config.py:ModelConfig:__post_init__,ModelConfig:__post_init__,method,6,84,52,685,8.15,0,1,['self'],[None],[None],145,[],"['NotImplementedError', 'len', '_validate_choices']",3
pytorch_tabular/models/base_model.py:BaseModel,BaseModel,class,104,554,290,5885,10.62,7,14,[],[],[],27,[],[],0
models/base_model.py:BaseModel:__init__,BaseModel:__init__,method,19,51,31,663,13.0,0,4,"['self', 'config', 'custom_loss', 'custom_metrics', 'custom_optimizer', 'custom_optimizer_params', '**kwargs']","[None, ' DictConfig', ' Optional[torch.nn.Module] ', ' Optional[List[Callable]] ', ' Optional[torch.optim.Optimizer] ', ' Dict ', None]","[None, None, ' None', ' None', ' None', ' {}', None]",28,[],"['super', 'str', 'self.save_hyperparameters', 'self._build_network', 'self._setup_loss', 'self._setup_metrics']",6
models/base_model.py:BaseModel:_build_network,BaseModel:_build_network,method,0,1,1,4,4.0,0,0,['self'],[None],[None],59,[],[],0
models/base_model.py:BaseModel:_setup_loss,BaseModel:_setup_loss,method,5,30,27,217,7.23,0,1,['self'],[None],[None],62,[],"['getattr', 'logger.error']",2
models/base_model.py:BaseModel:_setup_metrics,BaseModel:_setup_metrics,method,11,44,38,393,8.93,2,1,['self'],[None],[None],74,[],['logger.error'],1
models/base_model.py:BaseModel:calculate_loss,BaseModel:calculate_loss,method,13,46,41,511,11.11,1,1,"['self', 'y', 'y_hat', 'tag']","[None, None, None, None]","[None, None, None, None]",90,[],"['range', 'self.loss', 'losses.append', 'self.log', 'torch.stack', 'y.squeeze']",6
models/base_model.py:BaseModel:calculate_metrics,BaseModel:calculate_metrics,method,19,77,57,887,11.52,2,2,"['self', 'y', 'y_hat', 'tag']","[None, None, None, None]","[None, None, None, None]",119,[],"['zip', 'range', 'metric', 'torch.clamp', 'self.log', '_metrics.append', 'torch.stack', 'nn.Softmax', 'y.squeeze', 'metrics.append']",10
models/base_model.py:BaseModel:data_aware_initialization,BaseModel:data_aware_initialization,method,0,1,1,4,4.0,0,0,"['self', 'datamodule']","[None, None]","[None, None]",163,[],[],0
models/base_model.py:BaseModel:forward,BaseModel:forward,method,0,1,1,4,4.0,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",167,[],[],0
models/base_model.py:BaseModel:predict,BaseModel:predict,method,5,10,9,121,12.1,0,1,"['self', 'x', 'ret_model_output']","[None, ' Dict', ' bool ']","[None, None, ' False']",170,[],"['self.forward', 'ret_value.get']",2
models/base_model.py:BaseModel:training_step,BaseModel:training_step,method,8,14,11,148,10.57,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",177,[],"['self', 'self.calculate_loss', 'self.calculate_metrics']",3
models/base_model.py:BaseModel:validation_step,BaseModel:validation_step,method,8,15,10,148,9.87,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",184,[],"['self', 'self.calculate_loss', 'self.calculate_metrics']",3
models/base_model.py:BaseModel:test_step,BaseModel:test_step,method,8,15,10,146,9.73,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",191,[],"['self', 'self.calculate_loss', 'self.calculate_metrics']",3
models/base_model.py:BaseModel:configure_optimizers,BaseModel:configure_optimizers,method,11,103,58,1105,10.73,0,3,['self'],[None],[None],198,[],"['getattr', 'self._optimizer', 'self.parameters', 'logger.error', 'isinstance', 'self._lr_scheduler']",6
models/base_model.py:BaseModel:create_plotly_histogram,BaseModel:create_plotly_histogram,method,8,37,32,360,9.73,1,0,"['self', 'arr', 'name', 'bin_dict']","[None, None, None, None]","[None, None, None, 'None']",250,[],"['go.Figure', 'range', 'fig.add_trace', 'go.Histogram', 'dict', 'fig.update_layout', 'legend=dict', 'fig.update_traces']",8
models/base_model.py:BaseModel:validation_epoch_end,BaseModel:validation_epoch_end,method,12,34,31,375,11.03,1,1,"['self', 'outputs']","[None, None]","[None, None]",272,[],"['hasattr', 'torch.cat', 'self.create_plotly_histogram', 'wandb.log']",4
pytorch_tabular/models/autoint/autoint.py:AutoIntBackbone,AutoIntBackbone,class,67,215,133,3076,14.31,5,16,[],[],[],21,[],[],0
pytorch_tabular/models/autoint/autoint.py:AutoIntModel,AutoIntModel,class,24,65,62,713,10.97,1,1,[],[],[],141,[],[],0
models/autoint/autoint.py:AutoIntBackbone:__init__,AutoIntBackbone:__init__,method,3,3,3,74,24.67,0,0,"['self', 'config']","[None, ' DictConfig']","[None, None]",22,[],"['super', 'self.save_hyperparameters', 'self._build_network']",3
models/autoint/autoint.py:AutoIntBackbone:_build_network,AutoIntBackbone:_build_network,method,38,97,71,1599,16.48,3,6,['self'],[None],[None],29,[],"['len', 'nn.ModuleList', 'nn.Embedding', 'nn.BatchNorm1d', 'nn.Dropout', 'getattr', 'layers.extend', '_linear_dropout_bn', 'int', 'nn.Sequential', 'nn.Linear', '_initialize_layers', 'nn.MultiheadAttention', 'range']",14
models/autoint/autoint.py:AutoIntBackbone:forward,AutoIntBackbone:forward,method,37,105,70,1314,12.51,2,10,"['self', 'x']","[None, ' Dict']","[None, None]",91,[],"['len', 'embedding_layer', 'enumerate', 'torch.cat', 'torch.arange', 'self.normalizing_batch_norm', 'torch.mul', 'continuous_data.unsqueeze', 'self.cont_embedding_layer', 'self.embed_dropout', 'self.linear_layers', 'self.attn_proj', 'self_attn', 'attention_ops.append', 'cross_term.transpose', 'self.V_res_embedding', 'nn.ReLU']",17
models/autoint/autoint.py:AutoIntModel:__init__,AutoIntModel:__init__,method,1,2,2,33,16.5,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",142,[],['super'],1
models/autoint/autoint.py:AutoIntModel:_build_network,AutoIntModel:_build_network,method,7,17,17,261,15.35,0,0,['self'],[None],[None],29,[],"['AutoIntBackbone', 'nn.Dropout', 'nn.Linear', '_initialize_layers']",4
models/autoint/autoint.py:AutoIntModel:forward,AutoIntModel:forward,method,16,35,34,321,9.17,1,1,"['self', 'x']","[None, ' Dict']","[None, None]",91,[],"['self.backbone', 'self.dropout', 'self.output_layer', 'range', 'nn.Sigmoid']",5
pytorch_tabular/models/autoint/config.py:AutoIntConfig,AutoIntConfig,class,21,340,139,2344,6.89,0,0,[],[],[],12,[],[],0
pytorch_tabular/models/category_embedding/category_embedding_model.py:FeedForwardBackbone,FeedForwardBackbone,class,26,58,49,748,12.9,1,1,[],[],[],19,[],[],0
pytorch_tabular/models/category_embedding/category_embedding_model.py:CategoryEmbeddingModel,CategoryEmbeddingModel,class,40,129,98,1429,11.08,2,6,[],[],[],52,[],[],0
models/category_embedding/category_embedding_model.py:FeedForwardBackbone:__init__,FeedForwardBackbone:__init__,method,5,10,10,135,13.5,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",20,[],"['sum', 'super', 'self.save_hyperparameters', 'self._build_network']",4
models/category_embedding/category_embedding_model.py:FeedForwardBackbone:_build_network,FeedForwardBackbone:_build_network,method,17,34,30,489,14.38,1,1,['self'],[None],[None],26,[],"['getattr', 'layers.append', 'layers.extend', '_linear_dropout_bn', 'int', 'nn.Sequential']",6
models/category_embedding/category_embedding_model.py:FeedForwardBackbone:forward,FeedForwardBackbone:forward,method,3,4,3,31,7.75,0,0,"['self', 'x']","[None, None]","[None, None]",47,[],['self.linear_layers'],1
models/category_embedding/category_embedding_model.py:CategoryEmbeddingModel:__init__,CategoryEmbeddingModel:__init__,method,3,9,9,94,10.44,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",20,[],"['sum', 'super']",2
models/category_embedding/category_embedding_model.py:CategoryEmbeddingModel:_build_network,CategoryEmbeddingModel:_build_network,method,10,29,29,429,14.79,0,1,['self'],[None],[None],26,[],"['nn.ModuleList', 'nn.BatchNorm1d', 'FeedForwardBackbone', 'nn.Linear', '_initialize_layers']",5
models/category_embedding/category_embedding_model.py:CategoryEmbeddingModel:unpack_input,CategoryEmbeddingModel:unpack_input,method,14,41,29,451,11.0,1,4,"['self', 'x']","[None, ' Dict']","[None, None]",74,[],"['embedding_layer', 'enumerate', 'torch.cat', 'self.normalizing_batch_norm']",4
models/category_embedding/category_embedding_model.py:CategoryEmbeddingModel:forward,CategoryEmbeddingModel:forward,method,16,35,34,326,9.31,1,1,"['self', 'x']","[None, ' Dict']","[None, None]",96,[],"['self.unpack_input', 'self.backbone', 'self.output_layer', 'range', 'nn.Sigmoid']",5
pytorch_tabular/models/category_embedding/config.py:CategoryEmbeddingModelConfig,CategoryEmbeddingModelConfig,class,13,142,89,1202,8.46,0,0,[],[],[],12,[],[],0
pytorch_tabular/models/mixture_density/config.py:MixtureDensityHeadConfig,MixtureDensityHeadConfig,class,21,337,163,2195,6.51,0,0,[],[],[],14,[],[],0
pytorch_tabular/models/mixture_density/config.py:CategoryEmbeddingMDNConfig,CategoryEmbeddingMDNConfig,class,9,27,25,330,12.22,0,0,[],[],[],121,[],[],0
pytorch_tabular/models/mixture_density/config.py:NODEMDNConfig,NODEMDNConfig,class,9,27,25,304,11.26,0,0,[],[],[],165,[],[],0
pytorch_tabular/models/mixture_density/config.py:AutoIntMDNConfig,AutoIntMDNConfig,class,9,27,25,310,11.48,0,0,[],[],[],238,[],[],0
pytorch_tabular/models/mixture_density/mdn.py:MixtureDensityHead,MixtureDensityHead,class,61,206,137,2137,10.37,2,4,[],[],[],35,[],[],0
pytorch_tabular/models/mixture_density/mdn.py:BaseMDN,BaseMDN,class,78,436,207,4671,10.71,4,9,[],[],[],135,[],[],0
pytorch_tabular/models/mixture_density/mdn.py:CategoryEmbeddingMDN,CategoryEmbeddingMDN,class,28,81,58,1017,12.56,1,5,[],[],[],337,[],[],0
