uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
taming/data/faceshq.py:FFHQTrain,FFHQTrain,class,12,27,27,271,10.04,0,0,[],[],[],51,[],[],0
taming/data/faceshq.py:FFHQValidation,FFHQValidation,class,12,27,27,276,10.22,0,0,[],[],[],62,[],[],0
taming/data/faceshq.py:FacesHQTrain,FacesHQTrain,class,25,66,53,769,11.65,0,4,[],[],[],73,[],[],0
taming/data/faceshq.py:FacesHQValidation,FacesHQValidation,class,25,66,53,779,11.8,0,4,[],[],[],105,[],[],0
taming/data/faceshq.py:FacesBase:__init__,FacesBase:__init__,method,3,5,5,48,9.6,0,0,"['self', '*args', '**kwargs']","[None, None, None]","[None, None, None]",10,[],['super'],1
taming/data/faceshq.py:FacesBase:__len__,FacesBase:__len__,method,1,2,2,20,10.0,0,0,['self'],[None],[None],15,[],['len'],1
taming/data/faceshq.py:FacesBase:__getitem__,FacesBase:__getitem__,method,8,20,18,108,5.4,1,1,"['self', 'i']","[None, None]","[None, None]",18,[],[],0
taming/data/faceshq.py:CelebAHQTrain:__init__,CelebAHQTrain:__init__,method,11,23,23,245,10.65,0,0,"['self', 'size', 'keys']","[None, None, None]","[None, None, 'None']",30,[],"['super', 'open', 'f.read', 'NumpyPaths']",4
taming/data/faceshq.py:CelebAHQValidation:__init__,CelebAHQValidation:__init__,method,11,23,23,250,10.87,0,0,"['self', 'size', 'keys']","[None, None, None]","[None, None, 'None']",30,[],"['super', 'open', 'f.read', 'NumpyPaths']",4
taming/data/faceshq.py:FFHQTrain:__init__,FFHQTrain:__init__,method,11,23,23,237,10.3,0,0,"['self', 'size', 'keys']","[None, None, None]","[None, None, 'None']",30,[],"['super', 'open', 'f.read', 'ImagePaths']",4
taming/data/faceshq.py:FFHQValidation:__init__,FFHQValidation:__init__,method,11,23,23,242,10.52,0,0,"['self', 'size', 'keys']","[None, None, None]","[None, None, 'None']",30,[],"['super', 'open', 'f.read', 'ImagePaths']",4
taming/data/faceshq.py:FacesHQTrain:__init__,FacesHQTrain:__init__,method,12,24,21,329,13.71,0,2,"['self', 'size', 'keys', 'crop_size', 'coord']","[None, None, None, None, None]","[None, None, 'None', 'None', 'False']",75,[],"['CelebAHQTrain', 'FFHQTrain', 'ConcatDatasetWithIndex', 'albumentations.RandomCrop', 'albumentations.Compose']",5
taming/data/faceshq.py:FacesHQTrain:__len__,FacesHQTrain:__len__,method,1,2,2,20,10.0,0,0,['self'],[None],[None],15,[],['len'],1
taming/data/faceshq.py:FacesHQTrain:__getitem__,FacesHQTrain:__getitem__,method,13,29,25,315,10.86,0,2,"['self', 'i']","[None, None]","[None, None]",18,[],"['hasattr', 'self.cropper', 'np.arange']",3
taming/data/faceshq.py:FacesHQValidation:__init__,FacesHQValidation:__init__,method,12,24,21,339,14.12,0,2,"['self', 'size', 'keys', 'crop_size', 'coord']","[None, None, None, None, None]","[None, None, 'None', 'None', 'False']",75,[],"['CelebAHQValidation', 'FFHQValidation', 'ConcatDatasetWithIndex', 'albumentations.CenterCrop', 'albumentations.Compose']",5
taming/data/faceshq.py:FacesHQValidation:__len__,FacesHQValidation:__len__,method,1,2,2,20,10.0,0,0,['self'],[None],[None],15,[],['len'],1
taming/data/faceshq.py:FacesHQValidation:__getitem__,FacesHQValidation:__getitem__,method,13,29,25,315,10.86,0,2,"['self', 'i']","[None, None]","[None, None]",18,[],"['hasattr', 'self.cropper', 'np.arange']",3
taming/data/imagenet.py:give_synsets_from_indices,give_synsets_from_indices,function,10,24,21,206,8.58,1,0,"['indices', 'path_to_yaml']","[None, None]","[None, '""data/imagenet_idx_to_synset.yaml""']",15,[],"['open', 'yaml.load', 'synsets.append', 'print']",4
taming/data/imagenet.py:str_to_indices,str_to_indices,function,14,42,38,336,8.0,2,1,['string'],[None],[None],25,"['    """"""Expects a string in the format \'32-123, 256, 280-321\'""""""\n']","['string.endswith', 'string.split', 'sub.split', 'len', 'indices.append', 'range', 'int', 'indices.extend', 'sorted']",9
taming/data/imagenet.py:get_preprocessor,get_preprocessor,function,18,60,35,840,14.0,0,3,"['size', 'random_crop', 'additional_targets', 'crop_size']","[None, None, None, None]","['None', 'False', 'None', 'None']",244,[],"['list', 'albumentations.SmallestMaxSize', 'transforms.append', 'albumentations.CenterCrop', 'albumentations.RandomCrop', 'albumentations.HorizontalFlip', 'albumentations.Compose']",7
taming/data/imagenet.py:rgba_to_depth,rgba_to_depth,function,9,17,15,146,8.59,0,0,['x'],[None],[None],273,[],"['len', 'x.copy', 'y.reshape', 'np.ascontiguousarray']",4
taming/data/imagenet.py:imscale,imscale,function,28,66,50,491,7.44,0,2,"['x', 'factor', 'keepshapes', 'keepmode']","[None, None, None, None]","[None, None, 'False', '""bicubic""']",416,[],"['x.min', 'x.max', 'lr.clip', 'Image.fromarray', 'lr.resize', 'np.array', 'lr.astype']",7
taming/data/imagenet.py:ImageNetBase,ImageNetBase,class,61,196,142,2298,11.72,3,5,[],[],[],41,[],[],0
taming/data/imagenet.py:ImageNetTrain,ImageNetTrain,class,40,122,96,1551,12.71,1,3,[],[],[],123,[],[],0
taming/data/imagenet.py:ImageNetValidation,ImageNetValidation,class,49,157,122,1930,12.29,2,4,[],[],[],178,[],[],0
taming/data/imagenet.py:BaseWithDepth,BaseWithDepth,class,32,89,68,1176,13.21,0,3,[],[],[],282,[],[],0
taming/data/imagenet.py:ImageNetTrainWithDepth,ImageNetTrainWithDepth,class,11,32,25,409,12.78,0,1,[],[],[],328,[],[],0
taming/data/imagenet.py:ImageNetValidationWithDepth,ImageNetValidationWithDepth,class,11,30,23,376,12.53,0,1,[],[],[],346,[],[],0
taming/data/imagenet.py:RINTrainWithDepth,RINTrainWithDepth,class,5,21,21,264,12.57,0,0,[],[],[],363,[],[],0
taming/data/imagenet.py:RINValidationWithDepth,RINValidationWithDepth,class,5,21,21,265,12.62,0,0,[],[],[],370,[],[],0
taming/data/imagenet.py:DRINExamples,DRINExamples,class,22,85,65,1123,13.21,0,0,[],[],[],377,[],[],0
taming/data/imagenet.py:ImageNetScale,ImageNetScale,class,43,141,89,1626,11.53,0,9,[],[],[],446,[],[],0
taming/data/imagenet.py:ImageNetScaleTrain,ImageNetScaleTrain,class,5,10,9,136,13.6,0,0,[],[],[],510,[],[],0
taming/data/imagenet.py:ImageNetScaleValidation,ImageNetScaleValidation,class,3,4,4,45,11.25,0,0,[],[],[],517,[],[],0
taming/data/imagenet.py:ImageNetEdges,ImageNetEdges,class,21,39,34,447,11.46,0,1,[],[],[],526,[],[],0
taming/data/imagenet.py:ImageNetEdgesTrain,ImageNetEdgesTrain,class,5,10,9,136,13.6,0,0,[],[],[],549,[],[],0
taming/data/imagenet.py:ImageNetEdgesValidation,ImageNetEdgesValidation,class,3,4,4,45,11.25,0,0,[],[],[],556,[],[],0
taming/data/imagenet.py:ImageNetBase:__init__,ImageNetBase:__init__,method,10,13,12,207,15.92,0,1,"['self', 'config']","[None, None]","[None, 'None']",42,[],"['OmegaConf.create', 'type', 'OmegaConf.to_container', 'self._prepare', 'self._prepare_synset_to_human', 'self._prepare_idx_to_synset', 'self._load']",7
taming/data/imagenet.py:ImageNetBase:__len__,ImageNetBase:__len__,method,1,2,2,20,10.0,0,0,['self'],[None],[None],51,[],['len'],1
taming/data/imagenet.py:ImageNetBase:__getitem__,ImageNetBase:__getitem__,method,2,2,2,18,9.0,0,0,"['self', 'i']","[None, None]","[None, None]",54,[],[],0
taming/data/imagenet.py:ImageNetBase:_prepare,ImageNetBase:_prepare,method,1,2,2,26,13.0,0,0,['self'],[None],[None],57,[],['NotImplementedError'],1
taming/data/imagenet.py:ImageNetBase:_filter_relpaths,ImageNetBase:_filter_relpaths,method,12,48,36,400,8.33,1,2,"['self', 'relpaths']","[None, None]","[None, None]",60,[],"['set', 'rpath.split', 'str_to_indices', 'give_synsets_from_indices', 'files.append']",5
taming/data/imagenet.py:ImageNetBase:_prepare_synset_to_human,ImageNetBase:_prepare_synset_to_human,method,6,15,15,253,16.87,0,1,['self'],[None],[None],77,[],['download'],1
taming/data/imagenet.py:ImageNetBase:_prepare_idx_to_synset,ImageNetBase:_prepare_idx_to_synset,method,4,10,10,188,18.8,0,1,['self'],[None],[None],85,[],['download'],1
taming/data/imagenet.py:ImageNetBase:_load,ImageNetBase:_load,method,22,85,64,967,11.38,2,0,['self'],[None],[None],91,[],"['open', 'f.read', 'len', 'self._filter_relpaths', 'print', 'np.unique', 'dict', 'enumerate', 'np.array', 'ImagePaths', 'size=retrieve']",11
taming/data/imagenet.py:ImageNetTrain:_prepare,ImageNetTrain:_prepare,method,34,106,82,1341,12.65,1,3,['self'],[None],[None],57,[],"['retrieve', 'bdu.is_prepared', 'print', 'at.get', 'os.makedirs', 'tarfile.open', 'tar.extractall', 'sorted', 'tqdm', 'glob.glob', 'open', 'f.write', 'bdu.mark_prepared']",13
taming/data/imagenet.py:ImageNetValidation:_prepare,ImageNetValidation:_prepare,method,42,137,104,1614,11.78,2,4,['self'],[None],[None],57,[],"['retrieve', 'bdu.is_prepared', 'print', 'at.get', 'os.makedirs', 'tarfile.open', 'tar.extractall', 'download', 'open', 'f.read', 'dict', 'np.unique', 'synset_dict.items', 'shutil.move', 'glob.glob', 'sorted', 'f.write', 'bdu.mark_prepared']",18
taming/data/imagenet.py:BaseWithDepth:__init__,BaseWithDepth:__init__,method,13,31,23,418,13.48,0,2,"['self', 'config', 'size', 'random_crop', 'crop_size', 'root']","[None, None, None, None, None, None]","[None, 'None', 'None', 'False', 'None', 'None']",285,[],"['self.get_base_dset', 'get_preprocessor', 'albumentations.Compose']",3
taming/data/imagenet.py:BaseWithDepth:__len__,BaseWithDepth:__len__,method,1,2,2,25,12.5,0,0,['self'],[None],[None],51,[],['len'],1
taming/data/imagenet.py:BaseWithDepth:preprocess_depth,BaseWithDepth:preprocess_depth,method,5,12,9,149,12.42,0,0,"['self', 'path']","[None, None]","[None, None]",305,[],"['np.array', 'rgba_to_depth', 'depth.min', 'depth.max']",4
taming/data/imagenet.py:BaseWithDepth:__getitem__,BaseWithDepth:__getitem__,method,13,28,23,381,13.61,0,1,"['self', 'i']","[None, None]","[None, None]",54,[],"['self.preprocess_depth', 'min', 'self.rescaler', 'self.preprocessor']",4
taming/data/imagenet.py:ImageNetTrainWithDepth:__init__,ImageNetTrainWithDepth:__init__,method,3,4,4,79,19.75,0,0,"['self', 'random_crop', 'sub_indices', '**kwargs']","[None, None, None, None]","[None, 'True', 'None', None]",330,[],['super'],1
taming/data/imagenet.py:ImageNetTrainWithDepth:get_base_dset,ImageNetTrainWithDepth:get_base_dset,method,3,10,9,107,10.7,0,1,['self'],[None],[None],334,[],['ImageNetTrain'],1
taming/data/imagenet.py:ImageNetTrainWithDepth:get_depth_path,ImageNetTrainWithDepth:get_depth_path,method,4,8,6,108,13.5,0,0,"['self', 'e']","[None, None]","[None, None]",340,[],[],0
taming/data/imagenet.py:ImageNetValidationWithDepth:__init__,ImageNetValidationWithDepth:__init__,method,3,3,3,55,18.33,0,0,"['self', 'sub_indices', '**kwargs']","[None, None, None]","[None, 'None', None]",347,[],['super'],1
taming/data/imagenet.py:ImageNetValidationWithDepth:get_base_dset,ImageNetValidationWithDepth:get_base_dset,method,3,10,9,117,11.7,0,1,['self'],[None],[None],334,[],['ImageNetValidation'],1
taming/data/imagenet.py:ImageNetValidationWithDepth:get_depth_path,ImageNetValidationWithDepth:get_depth_path,method,4,8,6,106,13.25,0,0,"['self', 'e']","[None, None]","[None, None]",340,[],[],0
taming/data/imagenet.py:RINTrainWithDepth:__init__,RINTrainWithDepth:__init__,method,4,15,15,191,12.73,0,0,"['self', 'config', 'size', 'random_crop', 'crop_size']","[None, None, None, None, None]","[None, 'None', 'None', 'True', 'None']",364,[],['super'],1
taming/data/imagenet.py:RINValidationWithDepth:__init__,RINValidationWithDepth:__init__,method,4,15,15,191,12.73,0,0,"['self', 'config', 'size', 'random_crop', 'crop_size']","[None, None, None, None, None]","[None, 'None', 'None', 'False', 'None']",371,[],['super'],1
taming/data/imagenet.py:DRINExamples:__init__,DRINExamples:__init__,method,7,26,23,340,13.08,0,0,['self'],[None],[None],378,[],"['get_preprocessor', 'open', 'f.read', 'relpath.replace']",4
taming/data/imagenet.py:DRINExamples:__len__,DRINExamples:__len__,method,1,2,2,27,13.5,0,0,['self'],[None],[None],51,[],['len'],1
taming/data/imagenet.py:DRINExamples:preprocess_image,DRINExamples:preprocess_image,method,7,17,12,219,12.88,0,1,"['self', 'image_path']","[None, None]","[None, None]",390,[],"['Image.open', 'image.convert', 'np.array', 'self.preprocessor']",4
taming/data/imagenet.py:DRINExamples:preprocess_depth,DRINExamples:preprocess_depth,method,5,12,9,149,12.42,0,0,"['self', 'path']","[None, None]","[None, None]",305,[],"['np.array', 'rgba_to_depth', 'depth.min', 'depth.max']",4
taming/data/imagenet.py:DRINExamples:__getitem__,DRINExamples:__getitem__,method,8,15,12,253,16.87,0,0,"['self', 'i']","[None, None]","[None, None]",54,[],"['dict', 'self.preprocess_image', 'self.preprocess_depth', 'self.preprocessor']",4
taming/data/imagenet.py:ImageNetScale:__init__,ImageNetScale:__init__,method,28,85,50,967,11.38,0,7,"['self', 'size', 'crop_size', 'random_crop', 'up_factor', 'hr_factor', 'keep_mode']","[None, None, None, None, None, None, None]","[None, 'None', 'None', 'False', 'None', 'None', '""bicubic""']",447,[],"['self.get_base', 'list', 'albumentations.SmallestMaxSize', 'transforms.append', 'len', 'albumentations.CenterCrop', 'albumentations.RandomCrop', 'albumentations.Compose']",8
taming/data/imagenet.py:ImageNetScale:__len__,ImageNetScale:__len__,method,1,2,2,20,10.0,0,0,['self'],[None],[None],51,[],['len'],1
taming/data/imagenet.py:ImageNetScale:__getitem__,ImageNetScale:__getitem__,method,17,41,34,482,11.76,0,2,"['self', 'i']","[None, None]","[None, None]",54,[],"['imscale', 'min', 'self.rescaler', 'self.preprocessor']",4
taming/data/imagenet.py:ImageNetScaleTrain:__init__,ImageNetScaleTrain:__init__,method,1,2,2,50,25.0,0,0,"['self', 'random_crop', '**kwargs']","[None, None, None]","[None, 'True', None]",511,[],['super'],1
taming/data/imagenet.py:ImageNetScaleTrain:get_base,ImageNetScaleTrain:get_base,method,2,2,2,21,10.5,0,0,['self'],[None],[None],514,[],['ImageNetTrain'],1
taming/data/imagenet.py:ImageNetScaleValidation:get_base,ImageNetScaleValidation:get_base,method,2,2,2,26,13.0,0,0,['self'],[None],[None],514,[],['ImageNetValidation'],1
taming/data/imagenet.py:ImageNetEdges:__init__,ImageNetEdges:__init__,method,1,2,2,38,19.0,0,0,"['self', 'up_factor', '**kwargs']","[None, None, None]","[None, '1', None]",527,[],['super'],1
taming/data/imagenet.py:ImageNetEdges:__getitem__,ImageNetEdges:__getitem__,method,18,30,26,344,11.47,0,1,"['self', 'i']","[None, None]","[None, None]",54,[],"['min', 'self.rescaler', 'canny', 'lr.astype', 'self.preprocessor']",5
taming/data/imagenet.py:ImageNetEdgesTrain:__init__,ImageNetEdgesTrain:__init__,method,1,2,2,50,25.0,0,0,"['self', 'random_crop', '**kwargs']","[None, None, None]","[None, 'True', None]",511,[],['super'],1
taming/data/imagenet.py:ImageNetEdgesTrain:get_base,ImageNetEdgesTrain:get_base,method,2,2,2,21,10.5,0,0,['self'],[None],[None],514,[],['ImageNetTrain'],1
taming/data/imagenet.py:ImageNetEdgesValidation:get_base,ImageNetEdgesValidation:get_base,method,2,2,2,26,13.0,0,0,['self'],[None],[None],514,[],['ImageNetValidation'],1
taming/data/sflckr.py:SegmentationBase,SegmentationBase,class,50,183,128,2335,12.76,0,8,[],[],[],9,[],[],0
taming/data/sflckr.py:Examples,Examples,class,7,11,11,266,24.18,0,0,[],[],[],86,[],[],0
taming/data/sflckr.py:SegmentationBase:__init__,SegmentationBase:__init__,method,31,95,73,1246,13.12,0,3,"['self', 'data_csv', 'data_root', 'segmentation_root', 'size', 'random_crop', 'interpolation', 'n_labels', 'shift_segmentation', '']","[None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, 'None', 'False', '""bicubic""', '182', 'False', None]",10,[],"['open', 'f.read', 'len', 'l.replace', 'albumentations.SmallestMaxSize', 'albumentations.CenterCrop', 'albumentations.RandomCrop']",7
taming/data/sflckr.py:SegmentationBase:__len__,SegmentationBase:__len__,method,2,2,2,18,9.0,0,0,['self'],[None],[None],52,[],[],0
taming/data/sflckr.py:SegmentationBase:__getitem__,SegmentationBase:__getitem__,method,21,70,48,876,12.51,0,5,"['self', 'i']","[None, None]","[None, None]",55,[],"['dict', 'Image.open', 'image.convert', 'np.array', 'self.image_rescaler', 'self.segmentation_rescaler', 'self.preprocessor', 'np.eye']",8
taming/data/sflckr.py:Examples:__init__,Examples:__init__,method,6,6,6,195,32.5,0,0,"['self', 'size', 'random_crop', 'interpolation']","[None, None, None, None]","[None, 'None', 'False', '""bicubic""']",87,[],['super'],1
taming/data/utils.py:unpack,unpack,function,7,32,24,406,12.69,0,1,['path'],[None],[None],9,[],"['path.endswith', 'tarfile.open', 'tar.extractall', 'zipfile.ZipFile', 'f.extractall', 'NotImplementedError']",6
taming/data/utils.py:reporthook,reporthook,function,5,16,16,103,6.44,0,1,['bar'],[None],[None],25,"['    """"""tqdm progress bar for downloads.""""""\n']","['hook', 'bar.update']",2
taming/data/utils.py:get_root,get_root,function,5,9,8,84,9.33,0,0,['name'],[None],[None],36,[],['os.makedirs'],1
taming/data/utils.py:is_prepared,is_prepared,function,2,2,2,44,22.0,0,0,['root'],[None],[None],43,[],['Path'],1
taming/data/utils.py:mark_prepared,mark_prepared,function,1,1,1,37,37.0,0,0,['root'],[None],[None],47,[],['Path'],1
taming/data/utils.py:prompt_download,prompt_download,function,9,50,37,398,7.96,1,2,"['file_', 'source', 'target_dir', 'content_dir']","[None, None, None, None]","[None, None, None, 'None']",51,[],"['print', 'input']",2
taming/data/utils.py:download_url,download_url,function,15,37,35,401,10.84,1,0,"['file_', 'url', 'target_dir']","[None, None, None]","[None, None, None]",71,[],"['os.makedirs', 'tqdm', 'reporthook=reporthook', 'download_urls', 'dict', 'urls.items', 'download_url']",7
taming/data/utils.py:download_urls,download_urls,function,8,15,14,116,7.73,1,0,"['urls', 'target_dir']","[None, None]","[None, None]",81,[],"['dict', 'urls.items', 'download_url']",3
taming/data/utils.py:quadratic_crop,quadratic_crop,function,27,91,67,679,7.46,0,1,"['x', 'bbox', 'alpha']","[None, None, None]","[None, None, '1.0']",89,"['    """"""bbox is xmin, ymin, xmax, ymax""""""\n']","['np.array', 'np.clip', 'max', 'int', 'min', 'np.pad']",6
taming/models/cond_transformer.py:disabled_train,disabled_train,function,1,2,2,10,5.0,0,0,"['self', 'mode']","[None, None]","[None, 'True']",10,"['    """"""Overwrite model.train with this function to make sure train/eval mode\n', '    does not change anymore.""""""\n']",[],0
taming/models/cond_transformer.py:Net2NetTransformer,Net2NetTransformer,class,193,810,465,8645,10.67,7,21,[],[],[],16,[],[],0
taming/models/cond_transformer.py:Net2NetTransformer:__init__,Net2NetTransformer:__init__,method,21,33,29,623,18.88,0,2,"['self', 'transformer_config', 'first_stage_config', 'cond_stage_config', 'permuter_config', 'ckpt_path', 'ignore_keys', 'first_stage_key', 'cond_stage_key', 'downsample_cond_size', 'pkeep', 'sos_token', 'unconditional', '']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, 'None', 'None', '[]', '""image""', '""depth""', '-1', '1.0', '0', 'False', None]",17,[],"['super', 'self.init_first_stage_from_ckpt', 'self.init_cond_stage_from_ckpt', 'instantiate_from_config', 'self.init_from_ckpt']",5
taming/models/cond_transformer.py:Net2NetTransformer:init_from_ckpt,Net2NetTransformer:init_from_ckpt,method,12,25,22,238,9.52,2,1,"['self', 'path', 'ignore_keys']","[None, None, None]","[None, None, 'list(']",48,[],"['torch.load', 'sd.keys', 'k.startswith', 'self.print', 'self.load_state_dict', 'print']",6
taming/models/cond_transformer.py:Net2NetTransformer:init_first_stage_from_ckpt,Net2NetTransformer:init_first_stage_from_ckpt,method,6,8,6,112,14.0,0,0,"['self', 'config']","[None, None]","[None, None]",58,[],"['instantiate_from_config', 'model.eval']",2
taming/models/cond_transformer.py:Net2NetTransformer:init_cond_stage_from_ckpt,Net2NetTransformer:init_cond_stage_from_ckpt,method,13,51,44,529,10.37,0,1,"['self', 'config']","[None, None]","[None, None]",64,[],"['print', 'SOSProvider', 'instantiate_from_config', 'model.eval']",4
taming/models/cond_transformer.py:Net2NetTransformer:forward,Net2NetTransformer:forward,method,25,41,35,539,13.15,0,1,"['self', 'x', 'c']","[None, None, None]","[None, None, None]",80,[],"['self.encode_to_z', 'self.encode_to_c', 'torch.bernoulli', 'mask.round', 'torch.randint_like', 'torch.cat', 'self.transformer']",7
taming/models/cond_transformer.py:Net2NetTransformer:top_k_logits,Net2NetTransformer:top_k_logits,method,8,13,12,89,6.85,0,0,"['self', 'logits', 'k']","[None, None, None]","[None, None, None]",106,[],"['torch.topk', 'logits.clone']",2
taming/models/cond_transformer.py:Net2NetTransformer:sample,Net2NetTransformer:sample,method,38,126,74,1127,8.94,1,6,"['self', 'x', 'c', 'steps', 'temperature', 'sample', 'top_k', 'callback=lambda k']","[None, None, None, None, None, None, None, '']","[None, None, None, None, '1.0', 'False', 'None', 'lambda k: None']",113,[],"['torch.cat', 'len', 'c.clone', 'self.transformer', 'self.top_k_logits', 'F.softmax', 'probs.reshape', 'torch.multinomial', 'ix.reshape', 'torch.topk', 'range', 'callback', 'x.size']",13
taming/models/cond_transformer.py:Net2NetTransformer:encode_to_z,Net2NetTransformer:encode_to_z,method,8,12,9,142,11.83,0,0,"['self', 'x']","[None, None]","[None, None]",169,[],['self.permuter'],1
taming/models/cond_transformer.py:Net2NetTransformer:encode_to_c,Net2NetTransformer:encode_to_c,method,9,22,18,247,11.23,0,2,"['self', 'c']","[None, None]","[None, None]",176,[],"['F.interpolate', 'len', 'indices.view']",3
taming/models/cond_transformer.py:Net2NetTransformer:decode_to_img,Net2NetTransformer:decode_to_img,method,8,13,12,225,17.31,0,0,"['self', 'index', 'zshape']","[None, None, None]","[None, None, None]",185,[],"['self.permuter', 'index.reshape']",2
taming/models/cond_transformer.py:Net2NetTransformer:log_images,Net2NetTransformer:log_images,method,38,178,92,1944,10.92,0,3,"['self', 'batch', 'temperature', 'top_k', 'callback', 'lr_interface', '**kwargs']","[None, None, None, None, None, None, None]","[None, None, 'None', 'None', 'None', 'False', None]",194,[],"['dict', 'self.get_xc', 'x.to', 'c.to', 'self.encode_to_z', 'self.encode_to_c', 'self.sample', 'self.decode_to_img', 'torch.argmax', 'F.one_hot', 'c.squeeze', 'cond_rec.squeeze']",12
taming/models/cond_transformer.py:Net2NetTransformer:get_input,Net2NetTransformer:get_input,method,9,23,16,172,7.48,0,3,"['self', 'key', 'batch']","[None, None, None]","[None, None, None]",265,[],"['len', 'x.permute', 'x.float']",3
taming/models/cond_transformer.py:Net2NetTransformer:get_xc,Net2NetTransformer:get_xc,method,8,18,14,128,7.11,0,1,"['self', 'batch', 'N']","[None, None, None]","[None, None, 'None']",275,[],['self.get_input'],1
taming/models/cond_transformer.py:Net2NetTransformer:shared_step,Net2NetTransformer:shared_step,method,8,13,12,133,10.23,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",283,[],"['self.get_xc', 'self', 'F.cross_entropy', 'logits.size', 'target.reshape']",5
taming/models/cond_transformer.py:Net2NetTransformer:training_step,Net2NetTransformer:training_step,method,4,11,10,130,11.82,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",289,[],"['self.shared_step', 'self.log']",2
taming/models/cond_transformer.py:Net2NetTransformer:validation_step,Net2NetTransformer:validation_step,method,4,11,10,128,11.64,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",294,[],"['self.shared_step', 'self.log']",2
taming/models/cond_transformer.py:Net2NetTransformer:configure_optimizers,Net2NetTransformer:configure_optimizers,method,24,123,86,1112,9.04,4,1,['self'],[None],[None],299,"['        """"""\n', '        Following minGPT:\n', '        This long function is unfortunately doing something very simple and is being very defensive:\n', '        We are separating out all parameters of the model into two buckets: those that will experience\n', ""        weight decay for regularization and those that won't (biases, and layernorm/embedding weights).\n"", '        We are then returning the PyTorch optimizer object.\n', '        """"""\n']","['set', 'm.named_parameters', 'pn.endswith', 'no_decay.add', 'isinstance', 'decay.add', 'len', 'sorted']",8
taming/models/vqgan.py:VQModel,VQModel,class,98,359,224,4107,11.44,2,9,[],[],[],12,[],[],0
taming/models/vqgan.py:VQSegmentationModel,VQSegmentationModel,class,37,127,82,1475,11.61,0,1,[],[],[],159,[],[],0
taming/models/vqgan.py:VQNoDiscModel,VQNoDiscModel,class,28,100,65,1486,14.86,0,0,[],[],[],211,[],[],0
taming/models/vqgan.py:GumbelVQ,GumbelVQ,class,58,201,128,2635,13.11,0,3,[],[],[],261,[],[],0
taming/models/vqgan.py:VQModel:__init__,VQModel:__init__,method,21,51,38,677,13.27,0,3,"['self', 'ddconfig', 'lossconfig', 'n_embed', 'embed_dim', 'ckpt_path', 'ignore_keys', 'image_key', 'colorize_nlabels', 'monitor', 'remap', 'sane_index_shape', '# tell vector quantizer to return indices as bhw']","[None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, 'None', '[]', '""image""', 'None', 'None', 'None', 'False', None]",13,[],"['super', 'Encoder', 'Decoder', 'instantiate_from_config', 'VectorQuantizer', 'self.init_from_ckpt', 'type', 'self.register_buffer', 'torch.randn']",9
taming/models/vqgan.py:VQModel:init_from_ckpt,VQModel:init_from_ckpt,method,11,27,24,249,9.22,2,1,"['self', 'path', 'ignore_keys']","[None, None, None]","[None, None, 'list(']",44,[],"['torch.load', 'list', 'k.startswith', 'print', 'self.load_state_dict']",5
taming/models/vqgan.py:VQModel:encode,VQModel:encode,method,8,12,8,101,8.42,0,0,"['self', 'x']","[None, None]","[None, None]",55,[],"['self.encoder', 'self.quant_conv', 'self.quantize']",3
taming/models/vqgan.py:VQModel:decode,VQModel:decode,method,9,15,12,172,11.47,0,0,"['self', 'quant']","[None, None]","[None, None]",61,[],"['self.post_quant_conv', 'self.decoder', 'decode_code', 'self.decode']",4
taming/models/vqgan.py:VQModel:decode_code,VQModel:decode_code,method,5,6,5,75,12.5,0,0,"['self', 'code_b']","[None, None]","[None, None]",66,[],['self.decode'],1
taming/models/vqgan.py:VQModel:forward,VQModel:forward,method,9,9,9,69,7.67,0,0,"['self', 'input']","[None, None]","[None, None]",71,[],"['self.encode', 'self.decode']",2
taming/models/vqgan.py:VQModel:get_input,VQModel:get_input,method,7,15,13,122,8.13,0,1,"['self', 'batch', 'k']","[None, None, None]","[None, None, None]",76,[],"['len', 'x.permute', 'x.float']",3
taming/models/vqgan.py:VQModel:training_step,VQModel:training_step,method,15,56,32,711,12.7,0,2,"['self', 'batch', 'batch_idx', 'optimizer_idx']","[None, None, None, None]","[None, None, None, None]",83,[],"['self.get_input', 'self', 'self.loss', 'self.log', 'self.log_dict']",5
taming/models/vqgan.py:VQModel:validation_step,VQModel:validation_step,method,14,44,32,592,13.45,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",104,[],"['self.get_input', 'self', 'self.loss', 'self.log', 'self.log_dict']",5
taming/models/vqgan.py:VQModel:configure_optimizers,VQModel:configure_optimizers,method,9,20,17,359,17.95,0,0,['self'],[None],[None],121,[],['list'],1
taming/models/vqgan.py:VQModel:get_last_layer,VQModel:get_last_layer,method,2,2,2,34,17.0,0,0,['self'],[None],[None],133,[],[],0
